gameid,season,homeOrAway,teamSkaterStatsgoals,teamSkaterStatspim,teamSkaterStatsshots,teamSkaterStatspowerPlayPercentage,teamSkaterStatspowerPlayGoals,teamSkaterStatspowerPlayOpportunities,teamSkaterStatsfaceOffWinPercentage,teamSkaterStatsblocked,teamSkaterStatstakeaways,teamSkaterStatsgiveaways,teamSkaterStatshits,teamid
783,2015,H,6,15,30,0,0,2,43,11,7,7,15,18
783,2016,H,2,15,40,0,0,4,43,12,14,20,19,28
783,2017,H,2,4,28,0,0,3,50,17,5,14,24,52
783,2018,H,0,2,36,0,0,4,59,16,5,15,22,2
783,2019,H,5,6,32,67,2,3,46,13,10,10,27,1
784,2015,A,5,12,26,20,1,5,59,18,5,9,12,16
784,2016,A,0,4,38,0,0,4,56,10,5,3,22,26
784,2017,A,7,14,31,25,1,4,52,15,3,10,15,14
784,2018,A,3,9,40,100,2,2,39,16,4,8,43,9
784,2019,A,3,6,37,100,1,1,41,16,2,6,28,26
784,2015,H,1,12,37,0,0,6,41,5,3,14,24,25
784,2016,H,5,8,20,0,0,2,44,29,7,10,24,15
784,2017,H,4,18,46,50,1,2,48,14,8,11,20,20
784,2018,H,5,9,40,0,0,2,61,13,7,13,32,5
784,2019,H,2,4,28,0,0,2,59,15,3,2,23,53
785,2015,A,4,36,39,50,1,2,51,17,11,0,27,52
785,2016,A,0,2,32,0,0,4,45,14,8,14,41,22
785,2017,A,4,6,31,100,1,1,49,18,6,11,26,21
785,2018,A,3,13,30,0,0,2,55,10,11,6,14,20
785,2019,A,2,6,25,0,0,0,64,20,4,1,19,17
785,2015,H,2,32,34,25,1,4,49,18,0,8,21,21
785,2016,H,0,8,22,0,0,1,55,21,5,13,25,8
785,2017,H,3,2,32,0,0,3,51,20,11,12,30,22
785,2018,H,4,11,40,25,1,4,45,27,9,16,34,15
785,2019,H,4,0,39,33,1,3,36,18,12,9,17,3
786,2015,A,4,7,30,0,0,2,65,19,5,7,20,20
786,2016,A,3,22,32,100,1,1,51,13,12,11,20,20
786,2017,A,4,14,25,17,1,6,53,24,2,4,27,25
786,2018,A,2,8,21,0,0,5,47,8,2,13,13,10
786,2019,A,3,4,30,33,1,3,54,9,7,2,32,4
786,2015,H,1,9,35,0,0,1,35,14,2,4,14,23
786,2016,H,4,12,32,100,1,1,49,16,10,11,22,3
786,2017,H,1,14,18,0,0,6,47,12,5,4,30,53
786,2018,H,3,10,33,25,1,4,53,13,3,14,16,17
786,2019,H,4,6,20,100,2,2,46,13,8,11,26,5
787,2015,A,2,4,35,0,0,5,52,18,7,5,21,4
787,2016,A,1,15,23,0,0,1,41,12,3,4,20,7
787,2017,A,2,4,28,0,0,4,56,13,3,7,11,16
787,2018,A,2,6,25,50,1,2,61,17,11,8,38,54
787,2019,A,5,6,37,20,1,5,47,22,2,12,30,15
787,2015,H,3,10,30,0,0,2,48,15,11,12,19,15
787,2016,H,2,9,39,50,2,4,59,20,5,8,19,1
787,2017,H,4,8,21,0,0,2,44,19,9,8,20,23
787,2018,H,5,4,32,0,0,3,39,16,8,12,24,12
787,2019,H,3,10,28,33,1,3,53,10,6,10,24,9
788,2015,A,1,4,35,0,0,2,48,13,6,10,26,12
788,2016,A,5,2,32,0,0,1,54,21,8,10,22,10
788,2017,A,4,10,33,0,0,3,51,11,7,4,31,15
788,2018,A,1,2,22,50,1,2,48,17,3,10,18,30
788,2019,A,4,4,37,33,1,3,53,17,4,10,25,54
788,2015,H,1,4,34,0,0,2,52,16,10,19,24,8
788,2016,H,6,2,34,0,0,1,46,13,9,10,23,2
788,2017,H,7,8,39,75,3,4,49,14,9,10,29,5
788,2018,H,3,4,32,0,0,1,52,13,6,17,15,25
788,2019,H,3,6,25,50,1,2,47,10,8,11,17,12
789,2015,A,1,34,31,0,0,1,48,11,6,10,18,22
789,2016,A,2,12,16,0,0,2,40,22,6,5,33,19
789,2017,A,4,4,38,0,0,3,39,18,19,4,25,17
789,2018,A,4,12,44,0,0,3,50,16,13,8,20,22
789,2019,A,2,39,25,50,2,4,47,15,0,6,21,6
789,2015,H,8,18,31,50,2,4,52,8,5,11,21,2
789,2016,H,0,8,26,0,0,4,60,16,2,6,26,4
789,2017,H,1,6,37,50,1,2,61,12,16,7,20,12
789,2018,H,5,8,39,80,4,5,50,15,7,8,20,4
789,2019,H,1,35,38,0,0,6,53,7,5,10,21,52
790,2015,A,1,10,28,0,0,0,53,27,6,7,22,1
790,2016,A,4,6,40,33,1,3,60,13,4,7,11,28
790,2017,A,3,4,28,67,2,3,46,19,5,2,9,28
790,2018,A,3,6,27,33,1,3,48,24,3,20,27,1
790,2019,A,2,2,32,0,0,3,46,23,1,10,35,19
790,2015,H,2,10,37,0,0,5,47,13,15,12,36,3
790,2016,H,5,6,36,67,2,3,40,18,8,4,12,7
790,2017,H,1,8,29,0,0,1,54,14,6,7,30,29
790,2018,H,2,6,39,0,0,3,52,6,8,12,28,8
790,2019,H,4,6,35,0,0,1,54,21,14,14,22,22
791,2015,A,2,12,38,0,0,2,38,14,4,4,40,24
791,2016,A,1,4,44,0,0,4,53,9,4,9,21,24
791,2017,A,2,13,24,67,2,3,48,15,4,1,18,54
791,2018,A,2,4,30,100,1,1,42,22,4,6,29,5
791,2019,A,4,6,22,0,0,3,46,19,6,12,26,14
791,2015,H,6,4,35,0,0,1,62,14,7,5,29,5
791,2016,H,4,10,20,0,0,1,47,23,8,12,12,3
791,2017,H,5,11,36,50,2,4,52,14,10,9,13,30
791,2018,H,3,2,33,0,0,2,58,19,9,10,22,10
791,2019,H,3,6,26,0,0,3,55,15,6,12,17,24
792,2015,A,1,19,32,0,0,3,53,11,7,14,23,14
792,2016,A,2,6,30,0,0,4,40,14,7,4,29,20
792,2017,A,2,24,45,25,1,4,57,16,2,8,39,24
792,2018,A,2,4,21,0,0,3,41,14,8,7,26,17
792,2019,A,1,0,23,0,0,2,50,6,4,6,13,29
792,2015,H,5,13,29,17,1,6,47,17,9,11,33,9
792,2016,H,2,10,33,0,0,2,60,14,8,7,27,5
792,2017,H,5,8,29,43,3,7,43,27,4,11,21,8
792,2018,H,0,6,35,0,0,2,59,13,6,11,27,9
792,2019,H,2,4,24,0,0,0,50,13,6,3,26,7
793,2015,A,0,15,23,0,0,5,54,6,2,5,19,13
793,2016,A,0,6,23,0,0,3,64,17,11,9,10,12
793,2017,A,3,12,29,0,0,2,52,24,3,7,18,9
793,2018,A,1,2,35,0,0,1,50,9,5,22,29,54
793,2019,A,4,6,24,0,0,0,54,26,8,18,19,23
793,2015,H,3,17,31,25,1,4,46,8,5,8,18,17
793,2016,H,5,6,28,67,2,3,36,14,13,7,22,15
793,2017,H,3,10,36,0,0,3,48,8,5,11,20,4
793,2018,H,3,2,25,0,0,1,50,12,14,23,27,13
793,2019,H,3,2,37,0,0,2,46,11,0,12,27,2
794,2015,A,9,16,57,100,3,3,60,17,13,10,30,26
794,2016,A,1,10,40,25,1,4,48,14,4,4,30,25
794,2017,A,1,6,24,25,1,4,55,15,7,19,29,10
794,2018,A,2,4,36,0,0,3,53,14,5,11,16,26
794,2019,A,0,4,29,0,0,6,35,25,7,14,14,13
794,2015,H,2,16,37,33,1,3,40,10,6,6,30,6
794,2016,H,3,8,34,20,1,5,52,16,3,17,22,10
794,2017,H,4,8,30,67,2,3,45,9,4,7,26,6
794,2018,H,4,6,32,0,0,2,47,15,6,16,13,2
794,2019,H,4,12,35,50,1,2,65,11,9,6,22,8
795,2015,A,7,37,35,0,0,1,55,13,0,5,15,13
795,2016,A,6,6,30,33,1,3,45,20,4,6,28,19
795,2017,A,1,8,33,0,0,1,46,16,2,5,17,19
795,2018,A,3,8,23,0,0,1,54,14,6,19,34,14
795,2019,A,1,6,25,0,0,3,43,19,7,7,31,9
795,2015,H,4,31,34,50,2,4,45,7,4,5,16,7
795,2016,H,0,8,30,0,0,2,55,10,3,19,28,9
795,2017,H,0,2,27,0,0,4,54,12,5,13,16,7
795,2018,H,2,2,33,25,1,4,46,8,9,20,23,3
795,2019,H,2,6,36,67,2,3,57,8,11,16,23,10
796,2015,A,1,15,20,0,0,3,49,6,7,4,19,22
796,2016,A,3,13,27,0,0,2,44,5,4,6,21,29
796,2017,A,2,13,28,0,0,2,51,14,9,11,18,17
796,2018,A,4,2,33,0,0,2,55,12,7,3,14,19
796,2019,A,1,6,31,50,1,2,68,6,7,10,24,3
796,2015,H,2,11,26,40,2,5,51,7,12,5,23,1
796,2016,H,2,13,26,50,1,2,56,11,2,6,28,17
796,2017,H,3,13,33,0,0,3,49,7,14,15,27,13
796,2018,H,2,4,20,0,0,1,45,16,15,9,29,29
796,2019,H,0,6,33,0,0,2,32,7,4,12,25,17
797,2015,A,4,23,26,25,1,4,46,25,9,7,26,24
797,2016,A,0,8,28,0,0,2,55,11,3,3,31,26
797,2017,A,1,11,16,0,0,1,46,17,5,9,18,5
797,2018,A,3,8,29,0,0,1,56,9,2,9,12,24
797,2019,A,3,6,31,0,0,2,60,9,8,3,10,25
797,2015,H,1,19,29,14,1,7,54,11,5,8,33,4
797,2016,H,5,8,21,0,0,2,45,16,5,11,26,14
797,2017,H,3,7,38,0,0,3,55,15,10,10,21,1
797,2018,H,9,2,31,75,3,4,44,14,12,14,20,52
797,2019,H,2,4,31,0,0,3,40,12,1,12,19,1
798,2015,A,2,2,46,50,1,2,54,22,2,3,15,2
798,2016,A,2,16,33,33,1,3,50,9,4,3,11,23
798,2017,A,3,6,49,33,1,3,50,16,3,12,24,29
798,2018,A,3,13,26,0,0,2,44,16,5,8,19,25
798,2019,A,3,12,31,33,1,3,45,18,4,8,18,21
798,2015,H,2,4,31,0,0,1,46,26,9,3,25,29
798,2016,H,4,6,33,33,1,3,50,14,3,8,18,18
798,2017,H,4,8,38,50,1,2,50,17,6,15,24,2
798,2018,H,1,9,39,0,0,4,56,11,4,12,12,18
798,2019,H,6,8,28,20,1,5,55,8,7,12,28,4
799,2015,A,2,9,39,0,0,3,51,11,3,8,26,14
799,2016,A,4,2,25,0,0,1,53,14,5,15,7,30
799,2017,A,0,4,25,0,0,1,49,14,5,15,25,21
799,2018,A,4,13,31,40,2,5,47,14,5,7,14,16
799,2019,A,2,6,40,0,0,2,56,13,5,4,13,19
799,2015,H,4,11,27,0,0,2,49,22,10,23,35,8
799,2016,H,2,2,40,0,0,1,47,15,10,4,16,52
799,2017,H,3,2,32,50,1,2,51,10,5,17,23,52
799,2018,H,3,15,31,25,1,4,53,8,10,9,16,30
799,2019,H,5,6,33,0,0,2,44,12,9,23,14,52
800,2015,A,1,6,33,0,0,5,44,6,11,3,23,52
800,2016,A,0,6,27,0,0,5,40,10,5,5,6,8
800,2017,A,2,17,22,67,2,3,44,10,5,10,28,3
800,2018,A,5,6,26,50,1,2,52,21,12,9,16,23
800,2019,A,3,10,39,0,0,4,52,13,8,8,11,54
800,2015,H,1,10,22,33,1,3,57,19,3,4,19,19
800,2016,H,4,12,26,50,1,2,60,13,3,4,8,21
800,2017,H,5,13,28,20,1,5,56,14,9,12,26,18
800,2018,H,1,4,35,0,0,3,48,8,5,5,32,21
800,2019,H,0,8,19,0,0,5,48,20,6,14,17,18
801,2015,A,5,12,23,33,1,3,55,18,8,9,18,15
801,2016,A,4,6,32,50,1,2,53,15,3,8,9,16
801,2017,A,1,4,31,0,0,2,33,21,5,6,24,30
801,2018,A,2,4,33,0,0,5,45,17,9,10,24,53
801,2019,A,6,10,34,75,3,4,54,14,3,2,6,6
801,2015,H,3,6,26,17,1,6,45,10,7,5,18,18
801,2016,H,3,6,38,0,0,2,48,18,10,6,16,30
801,2017,H,6,4,38,100,2,2,67,18,3,9,24,25
801,2018,H,3,10,35,0,0,2,55,11,7,13,26,28
801,2019,H,1,10,26,0,0,4,46,14,4,10,19,30
802,2015,A,4,6,30,33,1,3,45,19,5,1,16,25
802,2016,A,3,6,26,0,0,2,44,8,10,13,23,28
802,2017,A,3,2,28,100,1,1,41,20,10,11,16,16
802,2018,A,1,6,39,0,0,3,64,15,12,14,27,6
802,2019,A,2,6,44,0,0,3,44,15,9,8,10,16
802,2015,H,3,6,40,33,1,3,55,14,9,5,12,30
802,2016,H,6,4,33,67,2,3,56,12,10,10,27,6
802,2017,H,4,2,39,0,0,1,59,15,9,16,27,20
802,2018,H,0,6,24,0,0,3,37,9,15,15,41,15
802,2019,H,2,6,42,0,0,3,56,14,3,6,22,53
803,2015,A,2,6,27,100,1,1,39,14,6,6,26,28
803,2016,A,5,9,44,25,1,4,38,7,6,4,18,24
803,2017,A,4,8,28,25,1,4,59,13,2,5,11,14
803,2018,A,3,10,24,50,2,4,41,23,9,15,30,22
803,2019,A,8,45,49,33,1,3,39,8,9,10,11,22
803,2015,H,0,2,33,0,0,3,61,15,7,9,13,16
803,2016,H,2,13,26,50,1,2,62,16,6,10,24,7
803,2017,H,2,10,33,0,0,3,41,7,7,7,20,23
803,2018,H,4,10,27,25,1,4,59,16,11,17,28,8
803,2019,H,3,57,26,0,0,2,61,10,6,15,15,20
804,2015,A,3,8,28,0,0,1,34,13,9,5,8,23
804,2016,A,3,2,37,67,2,3,55,9,9,2,25,18
804,2017,A,0,9,27,0,0,2,41,8,1,4,28,53
804,2018,A,4,8,32,20,1,5,54,21,3,10,21,20
804,2019,A,3,9,28,0,0,1,58,11,8,11,24,24
804,2015,H,1,2,30,0,0,4,66,7,7,11,25,21
804,2016,H,4,6,30,0,0,1,45,10,12,8,26,3
804,2017,H,6,9,35,50,1,2,59,12,3,11,30,26
804,2018,H,3,10,37,0,0,4,46,8,10,10,19,12
804,2019,H,1,7,47,50,1,2,42,5,5,12,16,26
805,2015,A,3,8,36,33,1,3,51,11,6,7,15,10
805,2016,A,3,8,30,50,1,2,59,32,4,4,22,2
805,2017,A,4,4,31,100,1,1,58,12,10,11,16,54
805,2018,A,1,6,25,0,0,1,41,20,10,9,36,24
805,2019,A,3,8,35,0,0,4,46,13,10,7,21,14
805,2015,H,4,6,22,33,1,3,49,25,5,10,15,20
805,2016,H,1,6,35,33,1,3,41,20,1,10,31,4
805,2017,H,3,2,23,0,0,2,42,17,8,10,28,15
805,2018,H,6,2,44,33,1,3,59,11,9,13,11,10
805,2019,H,0,10,30,0,0,3,54,22,9,11,24,28
806,2015,A,1,4,23,14,1,7,59,7,3,5,23,9
806,2016,A,3,4,17,50,1,2,50,15,16,7,13,17
806,2017,A,1,8,26,0,0,1,58,25,6,18,22,9
806,2018,A,4,4,30,0,0,2,50,9,11,7,28,26
806,2019,A,4,10,33,0,0,6,53,22,6,13,24,5
806,2015,H,3,14,29,0,0,2,41,11,4,6,22,17
806,2016,H,6,6,31,100,1,1,50,7,14,13,16,15
806,2017,H,4,4,35,67,2,3,42,20,15,18,19,8
806,2018,H,3,4,27,0,0,2,50,7,12,15,31,3
806,2019,H,3,16,32,0,0,3,47,10,8,13,47,15
807,2015,A,3,4,22,0,0,1,48,25,0,5,46,3
807,2016,A,3,8,24,50,1,2,51,15,3,0,6,23
807,2017,A,3,7,26,0,0,0,52,15,16,6,17,28
807,2018,A,1,6,42,0,0,3,52,10,7,6,20,23
807,2019,A,4,6,27,0,0,2,57,24,5,14,22,29
807,2015,H,0,2,34,0,0,2,52,8,8,6,25,5
807,2016,H,0,8,33,0,0,2,49,17,2,1,11,29
807,2017,H,1,5,30,0,0,1,48,13,13,15,33,12
807,2018,H,2,6,30,33,1,3,48,30,8,9,17,4
807,2019,H,3,6,30,0,0,2,43,14,4,13,30,8
808,2015,A,2,8,26,0,0,4,49,22,4,1,15,23
808,2016,A,2,2,40,0,0,1,42,17,6,9,27,19
808,2017,A,4,6,44,33,1,3,47,12,8,9,26,24
808,2018,A,4,10,42,0,0,4,38,21,8,12,10,53
808,2019,A,3,2,35,0,0,4,47,14,4,10,29,23
808,2015,H,1,8,34,25,1,4,51,20,9,2,25,53
808,2016,H,1,2,32,0,0,1,58,15,3,18,36,10
808,2017,H,7,6,40,33,1,3,54,23,5,19,10,10
808,2018,H,5,23,29,75,3,4,62,17,4,19,27,25
808,2019,H,3,8,32,0,0,1,53,12,17,17,31,12
809,2015,A,2,8,30,0,0,3,50,13,4,10,36,26
809,2016,A,2,11,33,0,0,6,40,16,2,9,11,25
809,2017,A,5,10,47,0,0,3,50,12,9,12,19,18
809,2018,A,1,6,29,20,1,5,50,15,10,15,23,2
809,2019,A,5,6,21,50,1,2,44,11,13,4,30,13
809,2015,H,5,6,30,25,1,4,50,24,6,15,32,2
809,2016,H,3,17,26,0,0,3,60,19,2,11,26,9
809,2017,H,4,8,28,25,1,4,50,13,5,13,13,2
809,2018,H,3,10,27,0,0,3,50,17,9,9,25,6
809,2019,H,3,4,34,33,1,3,56,10,8,16,10,10
810,2015,A,1,28,42,0,0,6,49,13,8,8,24,7
810,2016,A,6,12,26,33,1,3,37,6,8,5,20,26
810,2017,A,1,10,32,0,0,3,41,28,4,4,30,3
810,2018,A,4,4,45,0,0,3,48,9,3,11,14,30
810,2019,A,5,10,21,50,2,4,46,18,11,5,21,25
810,2015,H,5,25,28,0,0,3,51,32,10,6,35,4
810,2016,H,3,20,39,0,0,4,63,6,7,8,28,13
810,2017,H,2,6,41,20,1,5,59,13,10,8,26,25
810,2018,H,4,6,39,100,2,2,52,12,13,17,20,7
810,2019,H,3,12,36,100,3,3,54,11,5,12,27,3
811,2015,A,3,13,27,0,0,2,61,24,10,2,20,24
811,2016,A,4,8,30,33,1,3,44,16,9,8,11,5
811,2017,A,2,10,34,33,1,3,52,11,10,14,37,14
811,2018,A,3,6,34,0,0,1,43,15,9,9,15,19
811,2019,A,3,4,31,0,0,2,54,6,4,7,10,4
811,2015,H,3,9,34,25,1,4,39,12,8,1,29,29
811,2016,H,1,8,28,33,1,3,56,6,7,6,23,21
811,2017,H,6,8,35,50,2,4,48,19,6,17,32,22
811,2018,H,2,2,24,67,2,3,57,7,3,19,23,13
811,2019,H,0,4,16,0,0,2,46,14,2,10,21,17
812,2015,A,4,8,27,75,3,4,46,18,5,7,23,21
812,2016,A,5,6,40,50,1,2,47,12,2,3,20,8
812,2017,A,4,6,34,33,1,3,44,14,4,7,16,24
812,2018,A,5,14,25,33,1,3,48,16,13,3,20,26
812,2019,A,0,22,25,0,0,3,54,14,13,12,27,23
812,2015,H,3,8,29,50,2,4,54,6,8,10,28,9
812,2016,H,4,4,25,33,1,3,54,17,4,4,33,53
812,2017,H,3,8,33,50,1,2,56,14,6,5,17,7
812,2018,H,1,8,30,0,0,5,52,12,12,10,28,1
812,2019,H,4,6,42,17,1,6,46,9,9,9,29,6
813,2015,A,4,10,33,20,1,5,32,17,5,3,21,15
813,2016,A,1,13,27,0,0,2,37,9,5,8,16,14
813,2017,A,4,10,25,33,1,3,45,10,7,3,29,54
813,2018,A,4,4,32,0,0,2,52,16,5,5,38,12
813,2019,A,6,4,27,0,0,0,57,13,7,9,12,21
813,2015,H,3,10,36,20,1,5,68,12,6,4,14,30
813,2016,H,1,11,38,33,1,3,63,20,7,5,17,30
813,2017,H,5,6,38,0,0,5,55,16,11,3,37,5
813,2018,H,0,4,23,0,0,2,48,18,2,10,38,5
813,2019,H,1,0,24,0,0,2,43,13,3,6,16,7
814,2015,A,6,27,39,0,0,3,48,14,8,6,21,6
814,2016,A,5,6,36,0,0,2,48,18,5,13,8,16
814,2017,A,2,8,30,0,0,5,50,28,6,14,18,4
814,2018,A,2,2,32,0,0,2,47,12,17,10,23,23
814,2019,A,2,4,29,0,0,3,41,12,10,4,25,54
814,2015,H,2,23,36,20,1,5,52,19,5,10,17,52
814,2016,H,2,4,30,33,1,3,53,12,8,11,15,52
814,2017,H,1,10,28,25,1,4,50,13,15,14,19,12
814,2018,H,3,4,31,0,0,1,53,11,13,15,20,15
814,2019,H,4,8,18,0,0,1,59,13,13,12,27,14
815,2015,A,4,6,32,100,2,2,47,11,2,10,27,25
815,2016,A,3,4,32,33,1,3,51,12,10,12,23,23
815,2017,A,3,11,25,100,1,1,52,14,3,3,13,15
815,2018,A,1,6,25,0,0,1,59,19,6,20,28,24
815,2019,A,4,20,36,0,0,2,53,5,6,3,27,8
815,2015,H,2,6,46,0,0,2,53,12,7,7,32,16
815,2016,H,4,6,30,50,1,2,49,9,11,10,25,6
815,2017,H,2,7,39,0,0,3,48,13,7,1,33,29
815,2018,H,4,2,32,0,0,3,42,19,5,20,25,8
815,2019,H,4,14,24,40,2,5,47,24,8,9,7,1
816,2015,A,2,22,36,0,0,5,53,13,7,6,18,10
816,2016,A,0,6,33,0,0,2,46,17,4,15,27,2
816,2017,A,3,13,33,25,1,4,45,12,2,5,27,1
816,2018,A,2,10,37,0,0,3,42,15,6,8,24,54
816,2019,A,3,10,31,33,1,3,48,19,1,15,26,25
816,2015,H,5,12,35,20,1,5,47,23,6,8,18,22
816,2016,H,3,4,24,0,0,3,54,19,11,15,27,9
816,2017,H,5,15,32,67,2,3,55,20,7,6,28,9
816,2018,H,2,6,26,20,1,5,59,13,4,6,29,14
816,2019,H,4,6,41,20,1,5,52,16,1,11,24,2
817,2015,A,5,18,22,40,2,5,52,23,11,16,36,20
817,2016,A,1,8,24,33,1,3,50,16,7,10,34,28
817,2017,A,3,6,31,0,0,2,43,13,2,7,15,6
817,2018,A,2,10,26,0,0,3,40,21,4,9,24,53
817,2019,A,2,2,31,0,0,2,56,6,7,6,14,26
817,2015,H,5,10,42,33,3,9,49,13,13,11,11,28
817,2016,H,2,8,35,0,0,3,50,17,6,9,28,4
817,2017,H,2,6,28,50,1,2,57,15,5,16,28,17
817,2018,H,5,6,47,20,1,5,60,9,6,8,11,18
817,2019,H,4,4,24,0,0,1,44,12,7,10,22,15
818,2015,A,4,16,30,67,2,3,38,8,1,1,7,8
818,2016,A,7,22,37,33,2,6,48,15,9,7,16,13
818,2017,A,1,8,27,0,0,1,50,16,8,8,22,23
818,2018,A,3,12,38,33,1,3,52,17,5,13,22,28
818,2019,A,0,2,32,0,0,2,55,14,2,2,15,13
818,2015,H,6,8,22,0,0,2,62,13,7,12,24,7
818,2016,H,4,26,31,25,1,4,52,8,8,11,14,18
818,2017,H,3,2,41,25,1,4,50,15,14,10,23,13
818,2018,H,2,8,27,0,0,5,48,14,5,10,26,52
818,2019,H,1,4,45,0,0,1,45,14,5,6,12,29
819,2015,A,5,2,34,50,1,2,55,10,10,12,37,26
819,2016,A,2,13,24,50,1,2,53,12,7,7,14,12
819,2017,A,6,8,20,67,2,3,38,19,4,1,12,30
819,2018,A,6,8,37,50,1,2,48,14,9,8,23,29
819,2019,A,2,10,28,0,0,3,38,11,5,7,21,24
819,2015,H,4,4,28,100,1,1,45,23,10,5,33,3
819,2016,H,5,9,27,25,1,4,47,15,13,19,15,25
819,2017,H,2,8,37,0,0,3,62,14,7,5,25,19
819,2018,H,3,4,30,0,0,4,53,14,9,9,25,21
819,2019,H,2,6,32,40,2,5,63,19,6,11,29,9
820,2015,A,1,6,26,0,0,1,42,19,11,3,23,5
820,2016,A,1,4,36,25,1,4,52,14,6,4,7,17
820,2017,A,3,8,24,25,1,4,53,12,2,12,23,53
820,2018,A,6,8,35,50,2,4,45,17,7,6,13,16
820,2019,A,3,10,28,25,1,4,40,3,4,4,11,12
820,2015,H,1,2,30,0,0,3,58,17,18,5,18,12
820,2016,H,2,8,39,0,0,2,48,13,5,9,17,29
820,2017,H,4,8,23,0,0,4,47,11,8,15,16,52
820,2018,H,2,8,27,50,2,4,55,17,10,15,23,22
820,2019,H,6,10,26,50,2,4,60,11,10,6,19,19
821,2015,A,2,10,21,0,0,3,37,25,3,1,28,21
821,2016,A,3,13,23,100,1,1,47,20,7,9,41,7
821,2017,A,3,12,23,0,0,4,49,18,10,4,32,20
821,2018,A,4,2,44,0,0,2,59,21,10,12,27,9
821,2019,A,2,4,29,0,0,3,44,8,4,6,10,16
821,2015,H,2,6,45,20,1,5,63,4,5,5,19,17
821,2016,H,1,9,44,33,1,3,53,11,7,11,36,10
821,2017,H,2,10,36,20,1,5,51,27,13,5,7,16
821,2018,H,5,4,30,0,0,1,41,13,8,13,13,10
821,2019,H,3,6,34,50,1,2,56,14,5,13,18,30
822,2015,A,3,6,30,0,0,2,48,11,6,2,22,18
822,2016,A,4,7,22,0,0,1,30,24,6,17,33,19
822,2017,A,1,4,39,0,0,2,56,12,7,2,7,28
822,2018,A,3,12,30,50,1,2,55,10,15,11,26,6
822,2019,A,2,6,36,0,0,2,48,13,2,8,16,18
822,2015,H,4,4,28,33,1,3,52,5,11,14,16,14
822,2016,H,2,7,30,0,0,1,70,7,4,16,32,8
822,2017,H,3,4,20,0,0,2,44,21,8,4,22,21
822,2018,H,3,8,39,25,1,4,45,12,12,21,42,3
822,2019,H,1,4,34,0,0,3,53,11,8,19,25,52
823,2015,A,5,8,28,100,1,1,56,7,3,11,29,19
823,2016,A,2,6,34,0,0,1,49,13,8,5,23,21
823,2017,A,2,4,46,0,0,2,60,11,11,6,23,18
823,2018,A,6,4,30,33,1,3,34,5,6,12,9,12
823,2019,A,3,9,26,0,0,1,43,16,12,14,15,28
823,2015,H,3,4,32,0,0,3,44,7,8,9,31,13
823,2016,H,4,2,30,0,0,3,52,11,12,9,16,3
823,2017,H,2,4,32,0,0,2,40,13,8,15,29,10
823,2018,H,5,6,39,0,0,2,66,14,3,11,16,7
823,2019,H,1,7,31,50,1,2,57,12,11,25,20,20
824,2015,A,1,20,27,0,0,5,37,16,3,3,22,20
824,2016,A,4,10,22,0,0,2,62,12,7,7,37,24
824,2017,A,6,14,34,0,0,2,37,14,11,15,10,6
824,2018,A,2,6,31,0,0,3,50,12,8,14,27,5
824,2019,A,0,8,30,0,0,3,56,17,2,9,24,22
824,2015,H,4,18,35,43,3,7,63,11,13,3,17,53
824,2016,H,6,8,39,33,1,3,38,14,7,18,30,15
824,2017,H,1,14,22,0,0,2,63,11,8,16,22,3
824,2018,H,3,6,42,33,1,3,50,9,11,21,31,13
824,2019,H,3,8,27,0,0,3,44,21,4,8,17,53
825,2015,A,2,10,24,100,2,2,35,13,7,4,20,1
825,2016,A,4,8,30,0,0,2,50,13,5,8,17,14
825,2017,A,2,11,27,33,1,3,63,24,1,11,28,22
825,2018,A,1,8,28,0,0,4,36,10,10,7,23,2
825,2019,A,3,11,30,50,1,2,50,8,6,14,12,10
825,2015,H,1,8,32,25,1,4,65,16,4,12,35,4
825,2016,H,1,6,33,0,0,3,50,10,11,17,17,52
825,2017,H,5,11,28,33,1,3,37,11,1,11,15,26
825,2018,H,1,10,31,0,0,3,64,13,15,14,31,1
825,2019,H,5,11,35,0,0,2,50,21,13,14,29,3
826,2015,A,4,10,19,0,0,6,56,16,7,6,24,6
826,2016,A,3,8,31,0,0,4,57,12,1,2,27,5
826,2017,A,3,4,29,33,1,3,40,9,3,4,25,2
826,2018,A,2,4,39,0,0,0,50,16,6,7,23,26
826,2019,A,2,10,40,0,0,3,48,14,13,5,25,6
826,2015,H,2,12,33,0,0,5,44,10,9,5,21,30
826,2016,H,4,8,25,25,1,4,43,15,4,6,40,53
826,2017,H,4,6,22,50,1,2,60,7,5,7,23,7
826,2018,H,2,0,32,0,0,2,50,10,4,14,22,4
826,2019,H,1,18,22,25,1,4,52,18,13,11,16,16
827,2015,A,5,18,28,67,2,3,55,7,5,9,34,18
827,2016,A,5,19,25,100,2,2,43,25,9,12,9,16
827,2017,A,3,4,25,0,0,0,50,11,10,4,27,20
827,2018,A,3,30,37,0,0,2,50,17,8,8,18,21
827,2019,A,3,10,21,25,1,4,43,10,4,6,13,17
827,2015,H,0,16,22,0,0,4,45,13,12,17,24,13
827,2016,H,1,29,31,0,0,2,57,10,12,18,27,22
827,2017,H,2,0,32,50,1,2,50,8,8,9,24,1
827,2018,H,4,21,42,17,1,6,50,25,7,18,33,15
827,2019,H,3,10,32,0,0,4,57,4,4,5,22,7
